category_id,category_name,subcategory_id,subcategory_name,keywords
11,American Express & Payments,188,Supplier Networks,supplier buyer procurement-network payables receivables invoicing purchase-order supply-chain ariba coupa vendor-onboarding supplier-diversity spend-analytics
11,American Express & Payments,189,Aexp Internal Acronym,aexp acronym abbreviation internal-term nomenclature corporate-language shorthand codename taxonomy-internal lexicon
11,American Express & Payments,190,Insurance Products,insurance products premium coverage deductible policyholder claim indemnity rider beneficiary liability travel-insurance purchase-protection
11,American Express & Payments,191,Fraud & Chargebacks,chargeback fraud fraudulent stolen skimming representment reason-code retrieval-request provisional-credit liability-shift emv chip-and-pin friendly-fraud
11,American Express & Payments,192,Pricing Configuration,ctl tier rate-table fee-schedule spread discount-tier volume-pricing interchange-plus blended-rate pricing-engine pricing-rules surcharge
11,American Express & Payments,193,Payment & Deposit Ops,direct pay deposit ach wire remittance clearing payout disbursement batch-settlement nostro vostro correspondent-banking
11,American Express & Payments,194,Iag Entity Structure,iag entity subsidiary affiliate holding-company organizational-chart corporate-entity legal-entity jurisdiction org-hierarchy division
11,American Express & Payments,195,Video & Creative Assets,video creative assets storyboard-video motion-graphics thumbnail branding-assets visual-content post-production footage
11,American Express & Payments,196,Treasury & Liquidity,cash-management cash-flow sweep-account money-market short-term-funding repo counterparty fx-hedging liquidity-buffer intraday-liquidity stress-testing-liquidity
11,American Express & Payments,197,External Financing,external loan financing credit-facility syndicated revolving-credit securitization bond-issuance debt-capital commercial-paper term-loan borrowing
11,American Express & Payments,198,Pcns System Buttons,pcns buttons toggle checkbox radio-button dropdown ui-element widget click-handler form-field control-panel
11,American Express & Payments,199,System Of Record,system record sor authoritative golden-record single-source-of-truth data-lineage audit-trail canonical
11,American Express & Payments,200,Employee Recognition,award alternatives awards recognition peer-to-peer kudos spotlight nomination appreciation program-rewards milestone-award bravo-zulu shoutout
11,American Express & Payments,201,Marketing Targeting,targeting lookalike propensity-model audience demographics behavioral-targeting geo-targeting retargeting affinity-targeting
11,American Express & Payments,202,Gmns Evaluating,gmns evaluating assessment grading rubric weighted-score
12,Business Process Automation,203,RPA & Automation,rpa automation uipath blueprism automationanywhere bot robotic unattended attended workflow-automation automate powershell-automation winautomation taskbot recorder hyperautomation intelligent-automation aari
13,Business Communication & HR,204,HR Immigration Services,immigration visa h1b sponsorship petition i-94 ead greencard lca perm uscis i-140 i-129 h4 l1 tn work-permit citizenship naturalization consulate
13,Business Communication & HR,205,Cancellation Conflicts,cancellation rescind revoke retract withdraw grievance disagreement mediation contested void nullify annul termination-dispute hr-dispute conflict-resolution
13,Business Communication & HR,206,Hr Responsibilities Introduction,responsibilities orientation induction welcome handbook roleoverview jobdescription probation reporting-structure duties expectations
13,Business Communication & HR,207,Benefits Enrollment,enrollment open-enrollment waiver opt-out hsa fsa dependents cobra deduction 401k dental hra life-insurance supplemental benefits-election
13,Business Communication & HR,208,Benefits Administration,qualifying-event benefits-plan copay coinsurance wellness eap stda ltda disability maternity paternity benefits-eligibility
13,Business Communication & HR,209,Recruiting Operations,interviewer recruiter ats candidate resume shortlist offer-letter talent-pipeline onsite phone-screen panel-interview
13,Business Communication & HR,210,Hr Associates Aspirations,aspirations associate career-growth career-advancement mentoring idp competency performance-review skill-gap lateral-move
13,Business Communication & HR,211,Official Opt,opt-in authorization-form declination waiver-form e-signature disclaimer enrollment-election policy-election
13,Business Communication & HR,212,Regional Comms (Singapore),singapore apac sg regional-comms cpf iras southeast-asia hq-sg statutory-leave ns-leave shg
13,Business Communication & HR,213,Email Confirming Receipt,confirming receipt acknowledgment-email received-confirmation read-receipt delivery-notification acceptance-letter offer-confirmation onboarding-email
13,Business Communication & HR,214,Workforce Management (WFM),wfm roster rostering headcount-planning forecasting occupancy adherence absenteeism shift-swap attrition-rate
13,Business Communication & HR,215,Hr Gurgaon Highlights,gurgaon gurugram india-office highlights delhincr site-update town-hall regional-update india-hr
14,Finance & Procurement,216,Accounting & Journaling,accounting journal entries ledger debit credit accrual gl posting adjusting-entry trial-balance subledger intercompany gaap ifrs coa
14,Finance & Procurement,217,Rule Allocation (PCM),pcm allocation cost-center profitability-model cost-allocation apportionment allocation-rule driver-based cost-recharge overhead segment
14,Finance & Procurement,218,Statement Of Work (Sow),sow statement deliverable scope engagement-letter amendment addendum terms-and-conditions procurement-contract
14,Finance & Procurement,219,Financial Metrics (EBITDA),ebitda financial metrics gross-margin operating-income net-income eps cagr leverage ratio debt-to-equity roic roa roe working-capital
14,Finance & Procurement,220,Pricing Approvals,price-approval rate-card msrp markup tiered-pricing approval-matrix price-exception pricing-committee price-governance
14,Finance & Procurement,221,EOD Operations,eod end-of-day cutoff day-close reconciliation-run nightly-batch sweep position
14,Finance & Procurement,222,Applications Pricing,applications price-list skus rate-sheet bundling subscription-pricing seat-license per-user usage-based metered
14,Finance & Procurement,223,Capital Planning,capital capex opex timing appropriation budget-cycle depreciation amortization capital-expenditure project-funding allocation-plan roi-analysis payback-period npv irr
14,Finance & Procurement,224,Financial Reporting,financials fin quarterly-report earnings p&l income-statement balance-sheet cashflow footnotes financial-reporting
14,Finance & Procurement,225,Amount Constants,amount constants fixed-amount nominal ceiling floor minimum maximum hardcoded
14,Finance & Procurement,226,Expense Management,emburse expense reimbursement receipt-upload per-diem travel-expense mileage corporate-card expense-report expensify concur t&e
14,Finance & Procurement,227,Pricing Research,study benchmarking competitor-pricing willingness-to-pay conjoint price-sensitivity price-index market-rate survey-pricing price-optimization
14,Finance & Procurement,228,Asset Management,asset depreciation-schedule amortization-schedule fixed-asset tangible intangible book-value useful-life disposal write-off impairment asset-register asset-tracking capitalization
14,Finance & Procurement,229,Branch Operations,locations branch-office atm teller safe-deposit cash-handling kiosk footprint branch-network branch-manager
14,Finance & Procurement,230,Investment Plans,investment diversification equities bonds mutual-fund etf securities coupon asset-allocation rebalancing
14,Finance & Procurement,231,Legal Proceedings,tribunal proceedings litigation arbitration-panel subpoena deposition injunction judgment verdict settlement-agreement plaintiff defendant counsel court-filings
14,Finance & Procurement,232,Fees Dashboards,fees service-charge late-fee penalty rebate waiver-fee fee-income fee-waiver fee-dashboard
14,Finance & Procurement,233,Financial Actuals,actuals adb actual-vs-budget variance-analysis ytd mtd qtd run-rate forecast-vs-actual budget-variance true-up accrued
14,Finance & Procurement,234,Treasury Reporting,treasury-report cash-position cash-forecast wire-transfer bank-reconciliation liquidity-ratio
14,Finance & Procurement,235,Annual Spend Analysis,annual spend procurement-spend category-spend spend-cube vendor-spend addressable-spend tail-spend savings-target yoy
