category_id,category_name,subcategory_id,subcategory_name,keywords
6,Executive Strategy & Management,127,Capacity Planning & Resource Optimization,capacity-planning resource-optimization utilization demand-forecasting workload-balancing bottleneck capacity-model resource-leveling staffing-model billable-hours fte headcount-planning bench-strength capacity-utilization right-sizing load-modeling run-rate
6,Executive Strategy & Management,128,Pilot Programs & Innovation Incubation,pilot-program innovation incubation poc proof-of-concept mvp prototype sandbox innovation-lab skunkworks design-thinking ideation hackathon venture-building intrapreneurship experimentation lean-startup rapid-prototyping
6,Executive Strategy & Management,129,Inventory & Supply Chain Strategy,inventory supply-chain logistics procurement sourcing warehouse demand-planning safety-stock reorder-point sku vendor-managed-inventory jit just-in-time scm fulfillment stockout lead-time bill-of-materials bom
6,Executive Strategy & Management,130,Investor Relations & Shareholder Communications,investor-relations shareholder earnings-call sec-filing 10-k 10-q annual-report proxy-statement ir-deck shareholder-letter dividend buyback eps guidance analyst-day roadshow esg-reporting
6,Executive Strategy & Management,131,International Pricing & FX Strategy,pricing fx foreign-exchange currency hedging transfer-pricing cross-border tariff duty localization geo-pricing purchasing-power-parity international-pricing exchange-rate forex currency-risk price-parity
6,Executive Strategy & Management,132,Customer Lifecycle & Retention Strategy,customer-lifecycle retention churn clv customer-journey nps csat loyalty-program customer-retention cohort-analysis win-back upsell cross-sell renewal-rate customer-success churn-rate expansion-revenue customer-health-score
6,Executive Strategy & Management,133,Sales Operations & Deal Management,sales-operations deal-management pipeline crm salesforce hubspot quota territory-planning deal-desk cpq sales-forecasting win-rate close-rate opportunity-management sales-enablement sales-velocity bookings
6,Executive Strategy & Management,134,Data Governance & Stewardship Strategy,data-governance stewardship data-catalog data-lineage metadata-management data-quality data-owner data-steward master-data-management mdm data-classification data-dictionary collibra alation informatica data-policy data-standards
6,Executive Strategy & Management,135,Telesales & Contact Center Strategy,telesales contact-center call-center ivr acd outbound-calling inbound-calling average-handle-time aht first-call-resolution fcr dialer predictive-dialer workforce-management wfm telephony genesys five9 nice-incontact
6,Executive Strategy & Management,136,Thought Leadership & Industry Publications,thought-leadership whitepaper industry-report keynote byline op-ed speaking-engagement conference-presentation publication analyst-briefing content-strategy executive-visibility point-of-view research-paper industry-insights
6,Executive Strategy & Management,137,Decision Governance & RACI Frameworks,raci decision-governance rasci accountability decision-rights decision-matrix governance-model authority-matrix escalation-path decision-log approval-workflow sign-off delegation charter decision-framework decision-authority
6,Executive Strategy & Management,138,Process Excellence & Continuous Improvement,process-excellence continuous-improvement kaizen six-sigma lean dmaic pdca value-stream-mapping root-cause-analysis fishbone-diagram 5-whys gemba process-mining process-optimization tqm bpm operational-excellence
6,Executive Strategy & Management,139,Brand Strategy & Marketplace Management,brand-strategy marketplace branding brand-equity brand-positioning brand-architecture brand-guidelines co-branding private-label marketplace-management brand-perception brand-health-tracker brand-audit rebranding brand-voice brand-identity
7,Process & Project Management,140,Agile Methodologies & Scrum Practices,agile scrum kanban sprint backlog user-story story-points velocity burndown epic sprint-planning daily-scrum scrum-master product-owner sprint-review safe scaled-agile sprint-backlog increment
7,Process & Project Management,141,Issue Tracking & Service Management,issue-tracking jira servicedesk servicenow zendesk incident-management ticket bug-tracking sla escalation triage prioritization helpdesk itsm itil service-request problem-management cmdb
7,Process & Project Management,142,Workflow Automation & Process Design,workflow-automation process-design bpmn zapier power-automate nintex camunda process-flow workflow-engine orchestration business-rules low-code no-code rpa uipath process-modeling automation-rule
7,Process & Project Management,143,Meeting Facilitation & Action Tracking,meeting-facilitation action-item agenda minutes action-tracking follow-up meeting-notes parking-lot timeboxing facilitation meeting-cadence async-standup action-register war-room standup-notes meeting-recap
7,Process & Project Management,144,Release Management & Deployment Planning,release-management deployment-planning release-notes release-train release-cadence rollback blue-green canary-release feature-flag release-branch go-live cutover deployment-checklist change-advisory-board cab release-pipeline
7,Process & Project Management,145,Product Management & Roadmapping,product-management roadmap prd product-requirements user-story-mapping product-backlog product-vision feature-prioritization product-discovery product-strategy product-lifecycle aha productboard roadmapping jobs-to-be-done jtbd product-market-fit kano-model moscow
7,Process & Project Management,146,Intake Management & Request Triage,intake-management request-triage intake-form service-catalog demand-management request-queue intake-process work-intake prioritization-matrix triage-criteria intake-portal request-routing backlog-grooming request-classification intake-workflow
7,Process & Project Management,147,Program Management & Portfolio Governance,program-management portfolio-governance portfolio-management program-charter benefits-realization governance-board steering-committee portfolio-dashboard program-increment investment-committee portfolio-prioritization epmo strategic-portfolio program-roadmap dependency-mapping program-risk
7,Process & Project Management,148,Stakeholder Management & Communication Plans,stakeholder-management communication-plan stakeholder-mapping stakeholder-analysis power-interest-grid stakeholder-register engagement-strategy stakeholder-alignment exec-sponsor change-champion communication-cadence stakeholder-briefing influence-mapping stakeholder-matrix status-update
7,Process & Project Management,149,Risk & Dependency Management,risk-management dependency-management risk-register risk-matrix risk-mitigation risk-assessment probability-impact raid-log dependency-tracker blocker impediment contingency-plan risk-appetite risk-response risk-owner early-warning
7,Process & Project Management,150,Resource Allocation & Team Planning,resource-allocation team-planning resource-management staffing resource-calendar resource-pool skill-matrix allocation-model team-topology cross-functional matrixed bench-management resource-forecast resource-utilization team-structure
7,Process & Project Management,151,Project Budgeting & Financial Tracking,project-budgeting financial-tracking earned-value-management evm cost-variance schedule-variance budget-forecast actual-cost planned-value burn-rate cost-baseline contingency-budget capex opex project-financials cost-performance-index
7,Process & Project Management,152,Change Request & Scope Management,change-request scope-management scope-creep change-control-board ccb change-order scope-baseline impact-assessment change-log configuration-management baseline-management scope-statement requirements-change gold-plating scope-verification
7,Process & Project Management,153,Status Reporting & Executive Dashboards,status-reporting executive-dashboard rag-status stoplight-report weekly-status project-dashboard burndown-chart burnup-chart progress-report executive-summary health-check kpi-report project-scorecard project-timeline status-cadence
7,Process & Project Management,154,Vendor & Contract Management,vendor-management contract-management sow statement-of-work msa nda rfp rfq vendor-evaluation vendor-scorecard contract-renewal penalty-clause sla-management vendor-onboarding supplier-management vendor-risk
7,Process & Project Management,155,Quality Gates & Milestone Reviews,quality-gate milestone-review phase-gate tollgate gate-review deliverable-acceptance milestone-tracking stage-gate go-no-go completion-criteria readiness-review checkpoint approval-gate milestone-sign-off deliverable-review
7,Process & Project Management,156,Retrospectives & Lessons Learned,retrospective lessons-learned retro sprint-retrospective post-mortem after-action-review blameless-postmortem feedback-loop improvement-action starfish-retro mad-sad-glad sailboat-retro continuous-learning what-went-well retrospective-action
7,Process & Project Management,157,Project Scheduling & Critical Path Analysis,project-scheduling critical-path cpm pert gantt milestone-chart network-diagram float slack wbs work-breakdown-structure ms-project primavera predecessor successor fast-tracking crashing lead-lag
7,Process & Project Management,158,Documentation & Knowledge Transfer,documentation knowledge-transfer wiki confluence sharepoint runbook playbook sop standard-operating-procedure knowledge-base handoff handover documentation-template onboarding-docs knowledge-repository
7,Process & Project Management,159,Governance Frameworks & PMO Operations,governance-framework pmo project-governance methodology-selection prince2 pmbok waterfall hybrid-methodology pmo-charter governance-review compliance-audit project-standards portfolio-review gating-process pmo-operations
8,Testing & Quality Assurance,160,Unit Testing & Code Coverage,unit-testing code-coverage junit pytest xunit nunit mocha jest mock stub tdd test-fixture coverage-report line-coverage branch-coverage mocking-framework test-double
8,Testing & Quality Assurance,161,Integration & End-to-End Testing,integration-testing end-to-end e2e cypress playwright selenium testcafe webdriver puppeteer system-testing smoke-testing sanity-testing component-testing full-stack-testing integration-suite
8,Testing & Quality Assurance,162,Performance & Load Testing,performance-testing load-testing jmeter gatling locust k6 stress-testing latency response-time concurrent-users tps benchmark soak-testing spike-testing artillery blazemeter
8,Testing & Quality Assurance,163,Quality Assurance & Defect Management,quality-assurance defect-management bug defect bug-lifecycle defect-triage severity priority defect-density qa-process quality-metrics defect-tracking bugzilla mantis defect-report escape-rate qa-signoff
8,Testing & Quality Assurance,164,Debugging & Log-Level Diagnostics,debugging log-level diagnostics breakpoint stacktrace debugger logging trace log-analysis log-aggregation gdb lldb pdb chrome-devtools profiling core-dump memory-dump exception-handling verbose-logging
8,Testing & Quality Assurance,165,Code Review & Static Analysis,code-review static-analysis sonarqube lint eslint pylint checkstyle findbugs pmd pull-request peer-review codeql sast code-smell cyclomatic-complexity code-inspection rubocop
8,Testing & Quality Assurance,166,Test Execution & Results Reporting,test-execution results-reporting test-runner test-report test-suite-execution test-log xray testrail testng qtest zephyr test-metrics pass-rate fail-rate execution-status test-dashboard test-summary
8,Testing & Quality Assurance,167,Test Assertions & Validation Frameworks,assertion assertj hamcrest chai expect matcher test-assertion json-schema response-validation data-validation custom-matcher fluent-assertion snapshot-testing property-based-testing hypothesis quickcheck
8,Testing & Quality Assurance,168,Test Automation Frameworks & CI Integration,test-automation ci-integration selenium-grid jenkins-pipeline github-actions gitlab-ci test-framework robot-framework codeceptjs nightwatch test-orchestration parallel-testing automated-regression ci/cd-testing headless-testing pipeline-testing
8,Testing & Quality Assurance,169,Security Testing & Vulnerability Scanning,security-testing vulnerability-scanning owasp zap burp-suite penetration-testing dast iast dependency-scanning snyk trivy cve exploit sql-injection xss csrf security-audit
8,Testing & Quality Assurance,170,API Testing & Contract Validation,api-testing contract-testing postman newman swagger rest-assured karate pact consumer-driven-contract openapi graphql-testing soapui api-mock api-validation endpoint-testing schema-validation
8,Testing & Quality Assurance,171,Mobile & Cross-Browser Testing,mobile-testing cross-browser browserstack saucelabs appium xcuitest espresso responsive-testing device-farm cross-platform ios-testing android-testing browser-compatibility lambdatest mobile-automation screen-resolution
8,Testing & Quality Assurance,172,Regression Testing & Test Suite Management,regression-testing test-suite-management regression-suite test-selection test-prioritization test-maintenance smoke-suite sanity-suite test-catalog test-baseline test-coverage-gap flaky-test test-stability rerun-strategy test-refactoring
8,Testing & Quality Assurance,173,Test Data Management & Environment Setup,test-data-management environment-setup test-environment test-fixture-data synthetic-data data-masking data-anonymization test-database seed-data environment-provisioning docker-compose testcontainers environment-parity staging sandbox-environment
8,Testing & Quality Assurance,174,Acceptance Testing & User Sign-Off,acceptance-testing user-sign-off uat user-acceptance-testing business-acceptance bdd behavior-driven-development gherkin cucumber acceptance-criteria feature-file given-when-then stakeholder-sign-off pilot-testing go-live-readiness
8,Testing & Quality Assurance,175,Accessibility & Compliance Testing,accessibility-testing compliance-testing wcag ada section-508 aria screen-reader axe lighthouse a11y color-contrast keyboard-navigation vpat accessibility-audit ada-compliance inclusive-design
8,Testing & Quality Assurance,176,Chaos Engineering & Resilience Testing,chaos-engineering resilience-testing chaos-monkey litmus gremlin fault-injection failure-mode blast-radius circuit-breaker game-day disaster-recovery failover graceful-degradation steady-state reliability-testing
8,Testing & Quality Assurance,177,Test Strategy & Planning,test-strategy test-planning test-plan test-approach test-estimation test-scope test-coverage-analysis risk-based-testing test-pyramid test-quadrant test-charter test-policy test-objectives entry-criteria exit-criteria test-schedule
8,Testing & Quality Assurance,178,Shift-Left Testing & DevOps Quality,shift-left continuous-testing developer-testing pre-commit-testing pipeline-quality quality-engineering shift-left-security quality-as-code test-in-pipeline trunk-based-testing feature-branch-testing devops-quality built-in-quality quality-gate-ci test-early
8,Testing & Quality Assurance,179,Monitoring, Observability & Production Validation,monitoring observability production-validation canary-testing synthetic-monitoring apm datadog newrelic prometheus grafana splunk distributed-tracing opentelemetry slo sli error-budget dark-launch production-readiness
9,Data Analytics & Visualization,180,Spreadsheet Analytics & Excel Automation,vlookup hlookup pivot_table macro vba xlookup index_match sumifs countifs spreadsheet excel_formula google_sheets power_query conditional_formatting worksheet workbook cell_reference xlsx solver data_validation goal_seek
9,Data Analytics & Visualization,181,Dashboard Design & Interactive Visualization,tableau qlik_sense superset metabase looker plotly bokeh d3.js highcharts echarts dashboard_widget tooltip crossfilter drill_down data_viz chart_js infogram grafana redash kibana visual_analytics
9,Data Analytics & Visualization,182,Descriptive & Inferential Statistics,p_value t_test anova chi_square variance standard_deviation mean median mode kurtosis skewness correlation regression_coefficient hypothesis_testing confidence_interval z_score non_parametric null_hypothesis stat_significance probability_distribution
9,Data Analytics & Visualization,183,Data Cleansing & Transformation,imputation deduplication missing_values outlier_removal normalization standardization one_hot_encoding data_wrangling pandas numpy etl elt alibi trifacta openrefine data_prep datatype_casting regex_replace string_manipulation unpivot melt
9,Data Analytics & Visualization,184,Data Science & Machine Learning,xgboost random_forest scikit_learn caret h2o mlr feature_importance cross_validation grid_search hyperparameters oversampling smote pca dimensionality_reduction classification_report roc_auc f1_score confusion_matrix logloss catboost
9,Data Analytics & Visualization,185,Operational & Executive Reporting,crystal_reports ssrs jasper_reports bi_publisher paginated_reports report_builder executive_summary daily_digest board_deck management_reporting variance_analysis pdf_export report_bursting static_report tabular_model drill_through financial_statement ad_hoc_reporting snapshot tabular_data
9,Data Analytics & Visualization,186,Power BI Development & DAX Modeling,power_bi pbi dax calculate filter allselected evaluate tabular_editor dax_studio power_bi_service dataset_refresh row_level_security star_schema snowflake_schema fact_table dim_table power_query_m directquery import_mode composite_model
9,Data Analytics & Visualization,187,AI/ML Vector Operations & Embeddings,embeddings word2vec glove fasttext sentence_transformers faiss pinecone milvus weaviate qdrant chroma pgvector vector_search cosine_similarity dot_product euclidean_distance annoy ann hnsw lsh vector_database
9,Data Analytics & Visualization,188,A/B Testing & Experimentation,ab_test split_test multivariate_testing mvt optimizely vwo google_optimize launchdarkly statistical_power minimum_detectable_effect sample_size control_group treatment_group conversion_rate_optimization cro bayesian_ab multi_armed_bandit holdout_group uplift_modeling sequential_testing
9,Data Analytics & Visualization,189,Customer Analytics & Segmentation,rfm_analysis clv churn_prediction customer_lifetime_value k_means dbscan hierarchical_clustering market_basket association_rules apriori fpgrowth churn_rate demographic_segmentation behavioral_segmentation retention_rate loyalty_analytics propensity_model uplift
9,Data Analytics & Visualization,190,Text Analytics & Natural Language Processing,nlp nltk spacy gensim tf_idf countvectorizer tokenization lemmatization stemming pos_tagging ner named_entity_recognition word_cloud topic_modeling lda latent_dirichlet_allocation sentiment_polarity text_classification bag_of_words n_grams
9,Data Analytics & Visualization,191,Time Series Analysis & Forecasting,arima sarima prophet holt_winters exponential_smoothing adf_test stationarity autocorrelation pacf moving_average seasonality trend_analysis granger_causality vector_autoregression lstm_time_series forecast_accuracy mape rmse statsmodels darts
9,Data Analytics & Visualization,192,Geospatial Analytics & Mapping,gis qgis arcgis postgis geopandas shapely folium leaflet spatial_join buffer_analysis routing_algorithm geocoding choropleth heat_map rtree bounding_box wkt geojson epsg raster_data
9,Data Analytics & Visualization,193,Business Metrics & KPI Dashboards,kpi okr mrr arr clv cac nps roas roi ebitda gross_margin conversion_funnel leading_indicator lagging_indicator balanced_scorecard metric_tree gauge_chart bullet_chart performance_management goal_tracking metric_monitoring
9,Data Analytics & Visualization,194,Data Storytelling & Presentation Analytics,data_storytelling narrative_arc presentation_deck powerpoint keynote google_slides chart_annotations contextual_insights dataviz_best_practices scrollytelling infographic explainer cognitive_load chart_junk visual_hierarchy callout_text actionable_insight slide_layout
9,Data Analytics & Visualization,195,Anomaly Detection & Outlier Analysis,isolation_forest one_class_svm local_outlier_factor mahalanobis z_score_anomaly autoencoder_anomaly fraud_detection network_intrusion statistical_process_control control_chart cusum ewmma grubbs_test anomalies outliers novelty_detection robust_covariance
9,Data Analytics & Visualization,196,Cohort Analysis & Funnel Optimization,cohort_retention survival_curve kaplan_meier drop_off_rate funnel_stage user_journey path_analysis sankey_diagram user_flow churn_cohort acquisition_cohort retention_matrix ltv_by_cohort event_tracking funnel_conversion session_analysis
9,Data Analytics & Visualization,197,Web Analytics & Digital Performance,google_analytics ga4 adobe_analytics mixpanel amplitude heap pageviews bounce_rate session_duration click_through_rate utm_parameters source_medium traffic_acquisition behavioral_flow event_tagging google_tag_manager core_web_vitals heatmaps
9,Data Analytics & Visualization,198,Survey Analytics & Sentiment Analysis,qualtrics surveymonkey typeform likert_scale net_promoter_score open_ended_responses verbatim_analysis sentiment_score vader_sentiment textblob emotion_detection polarity subjectivity survey_weighting cross_tabulation thematic_analysis csat ces
9,Data Analytics & Visualization,199,Prescriptive Analytics & Optimization Modeling,linear_programming mixed_integer_programming pulp gurobi cplex nonlinear_programming constraint_programming network_flow supply_chain_optimization inventory_routing vehicle_routing simplex_algorithm objective_function decision_variables sensitivity_analysis scenario_planning monte_carlo
10,General Productivity & Knowledge,200,Text Summarization & Content Distillation,tldr exec_summary bullet_points reading_comprehension abstractive_summarization extractive_summarization cliff_notes digest paraphrase condense rephrase gist key_takeaways skim article_summary document_compression highlight_extraction
10,General Productivity & Knowledge,201,Brainstorming & Concept Ideation,mind_mapping miro mural lucidspark figjam ideation brainwriting scumper reverse_brainstorming lateral_thinking affinity_diagram crazy_eights concept_board mood_board idea_generation thought_experiment whiteboarding swot pestle
10,General Productivity & Knowledge,202,Document Formatting & Template Design,ms_word google_docs pdf_formatting latex markdown styling_template typography pagination header_footer styles_pane mail_merge table_of_contents boilerplate docx layout_design indentations margins font_formatting
10,General Productivity & Knowledge,203,Educational Content & Explanations,e_learning instructional_design scorm lms moodle canvas blackboard pedagogical didactic flashcards spaced_repetition quiz_generation lesson_plan syllabus tutorial explainer_video study_guide rubrics learning_objectives
10,General Productivity & Knowledge,204,Mathematical & Scientific Computation,wolfram_alpha mathematica matlab maple sympy scipy calculus linear_algebra differential_equations symbolic_computation numeric_methods integration derivatives matrix_operations scientific_calculator curve_fitting fourier_transform plot_functions
10,General Productivity & Knowledge,205,Video Conferencing & Virtual Collaboration,zoom microsoft_teams webex google_meet screen_sharing virtual_background breakout_rooms meeting_recording transcripts meeting_minutes collaboration_tools remote_work asynchronous_communication whiteboard_sharing scheduling_links co_working poll_creation chat_moderation
10,General Productivity & Knowledge,206,SLA Management & Service Level Tracking,sla slo sli uptime_guarantee downtime outage_tracking availability_metrics mttr mtbf incident_response response_time resolution_time service_desk zendesk servicenow pagerduty opsgenie escalation_policy penalty_clause support_tier
10,General Productivity & Knowledge,207,Technical Knowledge Base & Documentation,confluence notion sharepoint docusaurus mkdocs readthedocs sphinx swagger openapi wiki technical_writing user_manual api_reference architecture_decision_record adr runbook standard_operating_procedure sop release_notes docstrings
10,General Productivity & Knowledge,208,Operations Center & NOC Management,noc soc monitoring_dashboard alert_fatigue observability datadog new_relic dynatrace splunk log_management sysadmin network_monitoring ping_status server_health infrastructure_monitoring duty_roster shift_handover incident_command post_mortem
10,General Productivity & Knowledge,209,Content Upload & Batch Processing,bulk_upload csv_import ftp sftp aws_s3_bucket batch_job cron_job scheduled_task background_worker celery rabbitmq message_queue file_transfer pagination_api rate_limiting multipart_upload data_ingestion migration_script ingest_pipeline
10,General Productivity & Knowledge,210,Agile Backlog & Story Management,jira asana trello rally azure_devops user_story epic acceptance_criteria story_points planning_poker sprint_planning backlog_grooming burndown_chart velocity scrum_master kanban_board wip_limit sprint_retrospective product_owner
10,General Productivity & Knowledge,211,RAG Architecture & Retrieval-Augmented AI,rag llamaindex langchain document_loaders chunking text_splitters retriever context_window prompt_injection hallucination_mitigation semantic_search hybrid_search reranking cross_encoder bm25 query_expansion knowledge_graph_rag generation_augmented vector_store
10,General Productivity & Knowledge,212,Approval Workflows & Authorization Chains,maker_checker approval_matrix workflow_engine camunda zeebe bpmn role_based_access rbac segregation_of_duties audit_trail compliance_check esignature docusign signnow request_for_approval routing_rules delegate_authority escalation_rules multi_step_approval
10,General Productivity & Knowledge,213,Generative AI & LLM Integration,openai anthropic gemini claude gpt4 prompt_engineering few_shot chain_of_thought fine_tuning peft lora system_prompt temperature_setting max_tokens api_key_management token_usage function_calling tool_use semantic_cache guardrails
10,General Productivity & Knowledge,214,Survey Design & Feedback Collection,questionnaire routing_logic skip_logic matrix_questions likert semantic_differential response_rate incentive_management anonymity survey_distribution panel_management pilot_testing construct_validity qualitative_feedback form_builder google_forms
10,General Productivity & Knowledge,215,Knowledge Management & Information Architecture,taxonomy ontology metadata tags folksonomy content_strategy card_sorting tree_testing findability search_relevance knowledge_graph enterprise_search intranet km_system tacit_knowledge explicit_knowledge curation taxonomy_management indexing
10,General Productivity & Knowledge,216,Project Scheduling & Gantt Chart Management,ms_project primavera_p6 smartsheet gantt critical_path pert_chart milestone dependencies lead_time lag_time resource_allocation resource_leveling baseline wbs work_breakdown_structure float slack timeline_view project_charter
10,General Productivity & Knowledge,217,Task Management & Personal Productivity,todoist ticktick pomodoro time_blocking getting_things_done gtd eisenhower_matrix habit_tracker focus_mode calendar_sync inbox_zero daily_planner to_do_list reminder_app prioritization_framework time_tracking toggl clockify
10,General Productivity & Knowledge,218,Research & Competitive Intelligence,swot_analysis porter_five_forces market_sizing competitor_benchmarking primary_research secondary_research market_share pricing_strategy patent_search google_scholar literature_review industry_report whitepaper trend_analysis stealth_mode mystery_shopping brand_tracking
10,General Productivity & Knowledge,219,AI Governance & Responsible AI Practices,ai_ethics bias_mitigation fairness explainability xai model_card datasheet data_privacy gdpr_ai compliance_framework ai_act red_teaming toxicity_filter safety_guardrails human_in_the_loop auditing transparency accountability governance_board
11,American Express & Payments,220,Brand Identity & Card Portfolio,centurion platinum gold green cobalt delta skymiles hiltonhonors marriottbonvoy bluecash cardart cardface cardstock amex expresspay optblue cardtier cardportfolio everyday chargecard
11,American Express & Payments,221,Cardholder Services & Rewards Programs,membershiprewards mrpoints concierge globalassist prioritypass pointstransfer travelcredit cardbenefits supplementarycard loungecollection finedining memberyear statusmatch cardperks pointsvaluation pointsredemption transferpartner airlinecredit memberbenefits
11,American Express & Payments,222,Merchant Acquiring & POS Processing,merchantacquiring pos terminalid acquirer interchange emv contactless mcc authorization batchprocessing mdr merchantdiscount iso8583 pinpad merchantonboarding paymentgateway tapandpay merchantnetwork merchantprocessing
11,American Express & Payments,223,"Offers, Promotions & Loyalty Programs",amexoffers shopmall cashbackoffer bonuscategory spendthreshold welcomebonus referralbonus pointsmultiplier loyaltytier earnrate redemptionrate offertargeting categorybonus enrollmentoffer promocode partnerpromotion merchantoffer spendbonus
11,American Express & Payments,224,Account Management & Billing Operations,statementclose billingcycle minimumpayment balancetransfer creditline autopay paymentdue accountstatus duedatechange overlimit latepayment financialreview creditbureau accountopening cardactivation paperlessbilling creditlimit accountupgrade closedaccount
11,American Express & Payments,225,Supplier Networks & Procurement Platforms,ariba procuretopay suppliermanagement purchaseorder invoicematching supplierportal procurementcard pcard virtualpayment straightthroughprocessing supplierdiversity sourcetopay buyerportal supplierenrollment procurementhub
11,American Express & Payments,226,Corporate Terminology & Internal Taxonomy,bluespark worldservice oneamex glossary nomenclature taxonomy businessunit costcenter orgcode functionalarea businesssegment domainterm internalcode verticaldefinition corporatejargon
11,American Express & Payments,227,Insurance Products & Risk Coverage,tripinsurance rentalcarinsurance purchaseprotection extendedwarranty travelaccidentinsurance lostbaggage flightdelay cardprotectionplan premiumprotection secondaryinsurance primaryinsurance claimfiling baggagedelay medicalevacuation travelguard coveragelimit insuranceclaim
11,American Express & Payments,228,Fraud Prevention & Chargeback Management,safekey fraudalert disputeresolution chargebackcode representment reasoncode frauddetection transactionmonitoring cardnotpresent cnp velocitycheck fraudscore avscheck cvvvalidation unauthorizedcharge provisionalcredit chargebackreversal fraudinvestigation disputecycle
11,American Express & Payments,229,Pricing Configuration & Fee Structures,annualfee foreigntransactionfee latefee interestrate apr balancetransferfee cashadvancefee penaltyapr tieredpricing feewaiver feetable pricingschedule rateconfiguration servicefee conveniencefee merchantfee variablerate
11,American Express & Payments,230,Payment Processing & Settlement Operations,settlement clearing netsettlement grosssettlement cutofftime settlementcycle fundingfile reconfile paymentrail fundingtransfer issuingbank acquirerprocessor paymentnetwork batchsettlement ach clearinghouse realtimepayment paymentclearing
11,American Express & Payments,231,Corporate Entity & Organizational Structure,subsidiaries holdingcompany boardofdirectors corporategovernance annualreport sec10k proxyfiling regulatoryfiling corporateaffairs legalentity executiveleadership shareholdermeeting trs gns corporatesecretary
11,American Express & Payments,232,Creative Assets & Brand Content Production,brandguidelines creativebrief adcopy storyboard keyvisual campaignasset artdirection photoshoot videoproduction brandtone visualidentity assetlibrary creativeapproval productionschedule brandcontent
11,American Express & Payments,233,Treasury Management & Liquidity Operations,cashpooling liquiditybuffer shortterminvestment moneymarket cashforecasting treasurybill intercompanyloan fundtransfer cashposition workingcapital nostroaccounts cashconcentration liquidityratio treasurydesk bankrelationship
11,American Express & Payments,234,External Financing & Capital Markets,securitization abs assetbackedsecurities bondissuance debtoffering creditrating capitalmarkets seniorunsecured subordinateddebt mediumtermnotes fixedincome investorrelations debtmaturity issuanceprogram bondholders
11,American Express & Payments,235,Internal Systems & UI Configuration,intranet portalconfiguration uiwidget dashboardlayout featuretoggle applicationregistry configurationmanagement userrole accesscontrol internalapi systempreferences adminpanel configscreen userpreferences servnet
11,American Express & Payments,236,System of Record & Master Data Authority,masterdata goldenrecord systemofrecord datadomain entityresolution datastewardship mdm masterdatamanagement dataauthority canonicalrecord referencetable datalineage dataquality singletruth dataownership
11,American Express & Payments,237,Employee Recognition & Rewards Programs,peerrecognition spotaward serviceanniversary employeemilestone recognitionplatform performancebonus appreciationprogram kudos employeeperks staffreward internalrecognition rewardscatalog milestoneprogram awardnomination employeeappreciation
11,American Express & Payments,238,Marketing Targeting & Audience Segmentation,lookalike propensitymodel customerlifetimevalue clv segmentation behavioraltargeting demographictargeting psychographic geotargeting audiencebuilder targetingscore acquisitionmodel retentiontargeting spendpropensity customersegment
11,American Express & Payments,239,Compliance Scoring & Evaluation Frameworks,compliancescore riskrating regulatoryscorecard bsaaml kyccheck sanctionsscreening amlscore riskassessment controleffectiveness regulatoryexam compliancechecklist riskmatrix examreadiness controlrating scoringmodel
12,Business Process Automation,240,Robotic Process Automation (RPA),uipath automationanywhere blueprism rpa botrunner orchestrator unattendedbot processautomation botfarm robotruntime automationstudio workfusion rpaplatform botdeveloper robottask studiox botcreator processrobot
12,Business Process Automation,241,Intelligent Document Processing,ocr documentclassification dataextraction templatematching handwritingrecognition documentdigitization invoicecapture abbyy documentai layoutanalysis entityextraction textract formrecognition documentparser pdfextraction
12,Business Process Automation,242,Workflow Orchestration & BPM,bpmn camunda appian pega bizagi processmodeling workflowengine decisionengine processinstance swimlane subprocess tasknode gateway sequenceflow processorchestrator rulesengine
12,Business Process Automation,243,Chatbot & Conversational Automation,chatbot dialogflow botframework rasa voicebot conversationalai nlu intentrecognition utterance fallbackhandler chatwidget conversationflow slotfilling responsetemplate virtualagenthub livechatagent
12,Business Process Automation,244,Email & Communication Automation,autoresponder emailtemplate mailmerge dripemail emailtrigger inboxrule emailparsing bounceback outofoffice emailforwarding notificationrule smtprelay emailworkflow scheduledmail communicationtrigger
12,Business Process Automation,245,Data Entry & Form Automation,formfilling autocomplete fieldvalidation dataentry prefill webform smartform datastamping bulkentry fieldmapping inputvalidation datacapture tabularentry formsubmission clipboardautomation
12,Business Process Automation,246,Approval & Routing Automation,approvalchain approvalmatrix routingrule escalationpolicy delegationrule signoffworkflow multistageapproval parallelapproval conditionalrouting approvernotification slaescalation approvalthreshold routinglogic autoapproval reassignment
12,Business Process Automation,247,Report Generation & Distribution Automation,scheduledreport reporttemplate automatedreporting reportdistribution emailreport dashboardrefresh reportbursting batchreport reportsubscription datapull reportscheduler exportautomation consolidatedreport periodicreport reportpipeline
12,Business Process Automation,248,Legacy System Integration Automation,screenscraping terminalemulation as400 mainframe citrixautomation legacyconnector middlewareadapter hostintegration greenscreen cobolinterface 3270emulator rdpautomation legacywrapper legacymigration hostaccess
12,Business Process Automation,249,Compliance & Audit Automation,audittrail compliancecheck evidencecollection controlmonitoring regulatoryreporting auditlog policyenforcement complianceworkflow automatedevidence controltest continuousmonitoring remediationtracking auditschedule compliancedashboard grcautomation
